date,lat,long,district
2022-11-16,30.36661359451472,74.54803912713912,Sri Muktsar Sahib
2022-11-16,30.371907560210424,74.57264264701176,Sri Muktsar Sahib
2022-11-16,30.25432005029206,74.46531266031292,Sri Muktsar Sahib
2022-11-16,30.46272848281244,74.6410509480048,Sri Muktsar Sahib
2022-11-16,30.42394528227125,74.62114060209983,Sri Muktsar Sahib
2022-11-16,30.587509214988422,74.73696130626573,Faridkot
2022-11-16,30.99681249954047,75.08741466662175,Firozpur
2022-11-16,30.53692243167384,74.72737279610038,Faridkot
2022-11-16,30.416919340144236,74.64183922263574,Sri Muktsar Sahib
2022-11-16,30.450924900039038,74.68091026954191,Sri Muktsar Sahib
2022-11-16,30.933185567638127,75.06478873329287,Moga
2022-11-16,30.862364070997696,75.0092833491518,Moga
2022-11-16,30.762876730479004,74.9316431937768,Moga
2022-11-16,30.40708302116639,74.66299354823512,Sri Muktsar Sahib
2022-11-16,30.64652712885545,74.85113316775437,Faridkot
2022-11-16,30.717348625495877,74.90997172224073,Moga
2022-11-16,30.673988525511948,74.8886483258722,Faridkot
2022-11-16,30.872481427660617,75.05649235450967,Moga
2022-11-16,30.59594034554086,74.83553433401953,Faridkot
2022-11-16,30.358480033275907,74.64587140914388,Sri Muktsar Sahib
2022-11-16,31.012438194830978,75.15468008342667,Moga
2022-11-16,30.508256587795568,74.7816637877955,Faridkot
2022-11-16,30.417200377829307,74.71179528264389,Sri Muktsar Sahib
2022-11-16,30.288272440895096,74.61750257819698,Sri Muktsar Sahib
2022-11-16,30.68078005371731,74.9627639763019,Moga
2022-11-16,30.4963147897672,74.77456776976983,Faridkot
2022-11-16,30.36661359451472,74.68679769188182,Sri Muktsar Sahib
2022-11-16,30.86366116800577,75.07799456743548,Moga
2022-11-16,30.21822569679192,74.58559542971182,Sri Muktsar Sahib
2022-11-16,30.36661359451472,74.70634115170476,Sri Muktsar Sahib
2022-11-16,30.99557593372612,75.20630405783767,Moga
2022-11-16,30.452038293356004,74.78317892499747,Faridkot
2022-11-16,30.361892161405358,74.71680522410506,Bathinda
2022-11-16,30.72915220826928,75.02114999386008,Moga
2022-11-16,30.429003960602717,74.79319131023689,Faridkot
2022-11-16,30.844990832283592,75.11841897116739,Moga
2022-11-16,30.72915220826928,75.04076657167316,Moga
2022-11-16,30.5964513231501,74.93096850682565,Faridkot
2022-11-16,30.55615298787769,74.91304096315054,Faridkot
2022-11-16,30.245205314559705,74.65876727070722,Sri Muktsar Sahib
2022-11-16,30.09175873850545,74.5426327327654,Sri Muktsar Sahib
2022-11-16,30.36998604673569,74.75777810976811,Sri Muktsar Sahib
2022-11-16,30.329516620084014,74.73272803941934,Sri Muktsar Sahib
2022-11-16,30.19171566097896,74.62497330188505,Sri Muktsar Sahib
2022-11-16,30.99557593372612,75.25941620163454,Moga
2022-11-16,30.4795907439173,74.86724725650006,Faridkot
2022-11-16,30.87079520155013,75.17108033132605,Moga
2022-11-16,30.63303731997156,74.98571338744942,Moga
2022-11-16,30.434062638934165,74.84205158285043,Faridkot
2022-11-16,30.89608859320743,75.20075578829844,Moga
2022-11-16,30.511629040016537,74.89777842391813,Faridkot
2022-11-16,30.4795907439173,74.88290013883122,Faridkot
2022-11-16,30.618282841504808,74.98065082163203,Moga
2022-11-16,30.106934773499823,74.60670677435616,Sri Muktsar Sahib
2022-11-16,30.771307861031435,75.11090933943042,Moga
2022-11-16,30.68193787717566,75.05110808206126,Moga
2022-11-16,30.43743509115514,74.86224173340142,Faridkot
2022-11-16,30.678565424954687,75.06809354006276,Moga
2022-11-16,30.046230633522317,74.59405917155702,Sri Muktsar Sahib
2022-11-16,30.55378469277869,74.9909892552075,Moga
2022-11-16,30.43530831948425,74.89038534908624,Faridkot
2022-11-16,30.07995515573204,74.63311796248671,Sri Muktsar Sahib
2022-11-16,30.79955710787064,75.18759601837704,Moga
2022-11-16,30.518770703543314,74.9780076630152,Faridkot
2022-11-16,30.386848307840555,74.86841373603772,Faridkot
2022-11-16,30.343006428967904,74.8387653411197,Bathinda
2022-11-16,30.22834305345484,74.75134732076685,Bathinda
2022-11-16,30.162580235145874,74.70143749272049,Sri Muktsar Sahib
2022-11-16,30.07995515573204,74.64870722721956,Sri Muktsar Sahib
2022-11-16,30.879226332102565,75.26414208193742,Moga
2022-11-16,29.978781589102866,74.58617889407803,Sri Muktsar Sahib
2022-11-16,29.96345226082571,74.56140127401352,Sri Muktsar Sahib
2022-11-16,30.35545856024535,74.8896262828342,Bathinda
2022-11-16,30.863154489486988,75.2954141635514,Moga
2022-11-16,30.45766980448098,74.9755927453499,Faridkot
2022-11-16,29.94168461467217,74.5836446907291,Sri Muktsar Sahib
2022-11-16,30.03779950296988,74.67536365210212,Sri Muktsar Sahib
2022-11-16,31.196236840874,75.58414336511142,Jalandhar
2022-11-16,30.666537012033217,75.18029094938952,Moga
2022-11-16,29.9248223535673,74.60602798045646,Sri Muktsar Sahib
2022-11-16,30.95004782874299,75.39852041376011,Ludhiana
2022-11-16,30.396437802416717,74.9690055534439,Bathinda
2022-11-16,30.42394528227125,75.00832830107082,Faridkot
2022-11-16,30.11580964776554,74.76422836708517,Bathinda
2022-11-16,31.13216024867551,75.57046893909244,Jalandhar
2022-11-16,30.5837507592,75.1634457761242,Moga
2022-11-16,30.516687718348003,75.08371010941498,Bathinda
2022-11-16,30.7881701221363,75.31054906519896,Moga
2022-11-16,30.72072107771685,75.25781333484724,Moga
2022-11-16,30.47811624126464,75.0878649648539,Bathinda
2022-11-16,30.84777537318788,75.37332216501594,Moga
2022-11-16,30.386848307840555,75.01786330358766,Faridkot
2022-11-16,30.299164550095263,74.94003831104456,Bathinda
2022-11-16,30.07658270351107,74.77087233582591,Bathinda
2022-11-16,30.343006428967904,74.99312142376765,Bathinda
2022-11-16,30.52174639667946,75.13068218169202,Bathinda
2022-11-16,30.14571797404101,74.83686331310908,Bathinda
2022-11-16,31.094552296635573,75.5867820602572,Jalandhar
